,node_id,name,ref,operator,voltage,longitude,latitude,country_code
929,1042145852,Horns Rev A Helideck,,Energinet.dk,,7.87491699569443,55.508949273320205,
930,1051519492,Waigolshausen 5,,,,10.1218949347555,49.9616776599719,DE
931,1051586787,Hergolshausen 1,,,,10.158748409118099,49.964555562175995,DE
932,1056067512,EVG,,,,13.443586916680601,48.7795561708116,DE
933,1060066127,Trafostation,,Osterholzer Stadtwerke,,8.7903384486118,53.2329936732674,DE
934,1067333733,Saint-Jean d'Août,006,ERDF,,-0.508936212304551,43.8936142725715,FR
935,1069313714,Umspannstation Schwarzwaldstraße,,,,7.9309728575703,48.650447285393895,DE
936,1092039330,Gölsdorf 1,,eon EDIS,,12.980288983565,51.955691273611706,DE
937,1092039426,TrSt Wittenberger Straße,,eon EDIS,,13.009766211466598,51.968621242806904,DE
938,1097406723,Trafostation Rombach,,,,8.737565030784099,49.4142170524007,DE
939,1102847695,Neuhausen a.d.F. Hochau WHB,NEUHF-E-UST-031,,,9.27061256430359,48.66442175705,DE
940,1106734518,St James Crescent,961267,,,-2.09422158095325,52.7593462527237,GB
941,1109268553,Great Haywood,8001,,,-2.00487307666957,52.801596259783295,GB
942,1138058093,Alpha Ventus,,,,6.62333329721403,53.99999997887961,
943,1138074873,BARD 1,,Bard Engineering GmbH,,6.01068972946138,54.3516113873437,
944,1145602743,Frajhajm 1,,,,15.53360707705,46.46447843352429,SI
945,1151045212,Frajhajm 3,,,,15.543237915211101,46.4700285811092,SI
946,1157316863,Stromverteiler,,,,11.410160978536801,48.0960899355171,DE
947,1157334071,7123,,,,11.4027459248556,48.092877956761896,DE
948,1163963898,Lobnica II,TP-183,,,15.505780054325399,46.5286344944646,SI
949,1172530193,Allemane 29,,,,4.39051406467206,45.4188974874873,FR
950,1172530200,P.L.M. Bellevue,,,,4.39164845721285,45.417770379156195,FR
951,1172683414,Seafield Street,,Scottish Power,,-3.14723017059623,55.967627981487205,GB
952,1179125533,TS Eberswalder Straße,,EON_edis,,13.751372011238999,52.8613336770828,DE
953,1181029590,Rabenhofstraße,,,,10.6168350356074,49.302002982710704,DE
954,1195292112,Rattys Riverside / Norwich,TG 23734 08159,UK Power Networks,,1.3041327171501202,52.6250573609029,GB
955,1199855056,Umspannstation Klotzberg,,,,8.16761497488757,48.68769584989511,DE
956,1201764977,Ettenbüttel - Bokelberge,,LSW,,10.4099259863846,52.5101668933722,DE
957,1201815682,Langevin 1,,ERDF,,5.72215355514804,45.1429753949374,FR
958,1209329083,Cadarese,,Enel Produzione,,8.355601012650371,46.29013315581079,IT
959,1216488667,Frajhajm 4,,,,15.556693959515,46.4584292531021,SI
960,1216489692,Frajhajm 7,,,,15.5444970837448,46.453538156220894,SI
961,1221348952,КТП,,Моршанские електросети,,41.8282284334825,53.4441958794658,RU
962,1223657102,Grasberg Heckenweg,64140,,,8.98987807856978,53.183007667829294,DE
963,1225301412,Station Katharina,,RWE,,7.05851279412678,51.4544164419809,DE
964,1228124682,Umspannwerk Feldheim,,Energiequelle GmbH,,12.840531337449901,52.001287642365206,DE
965,1232395575,Schalthaus Alt,,,,8.90476216641028,48.565707172917996,DE
966,1236427900,Lovrenc VI,,,,15.3944865161344,46.5380572695195,SI
967,1240808189,Miller Street Ind Units Substation,01437,Western Power Distribution,,-1.8916935255395901,52.4936131779611,GB
968,1243692957,Hofstraße Garnberg,,EnBW,,9.708783990101631,49.283621376803204,DE
969,1243842996,Umspannstation Dellmensingen Ersingerstraße,,EnBW,,9.883725861118311,48.301472041571294,DE
970,1248116078,Schaltstelle Brandrüttel,,Überlandwerke Achern,,8.16697582356292,48.6186125472231,DE
971,1254548458,Vurmat II,,,,15.4323158303901,46.595259768062,SI
972,1254549542,Vurmat III,,,,15.441668729802199,46.612129988815,SI
973,1254549572,Boč II,,,,15.473493255541198,46.6014105664203,SI
974,1256809325,Umspannstation Niederbiegen Sägewerk,,EnBW,,9.62662362505841,47.8270850664126,DE
975,1258873633,Rothalde,,E-Werk Mittelbaden,,8.21218542669833,48.233536138766496,DE
976,1259172820,Sankt Peter Olsdorf,005,,,8.64904109009971,54.3065655833687,DE
977,1259895028,Umspannwerk Griesbacher,,EVU Lugitsch,,15.6660723793517,46.928985364995604,AT
978,1259895029,Trafo bei KB5,,EVU Lugitsch,,15.6636261770015,46.93040674077379,AT
979,1260245634,Gleichrichterwerk 505 Möllendorffstraße,505,Berliner Verkehrsbetriebe,,13.4802345870115,52.523617478899205,DE
980,1261360360,Križ,,,,15.554840824915301,46.61784177825751,SI
981,1263754810,Poststraße,SN450054,EON_Westfalen_Weser,,9.375318397189991,52.335639657732294,DE
982,1263754837,Buchenallee,SN450037,EON_Westfalen_Weser,,9.37950104298439,52.335135488498494,DE
983,1263755053,Dorfstraße 5a,SN450049,EON_Westfalen_Weser,,9.40310903814563,52.3408075412467,DE
984,1263946416,Station Electrique,,ERDF,,4.559762233754941,47.8524835652549,FR
985,1265276868,Trafostation Schwalbenweg,,Stadtwerke Witten,,7.338438257115719,51.455800461111004,DE
986,1277244058,Padeški vrh,,,,15.3746869286202,46.4188108364853,SI
987,1279663693,Waakhausen Feuerwehr,51163,EWE,,8.85703521435418,53.199172361453,DE
988,1279663699,Waakhausen Viehland,51164,EWE,,8.84132844110593,53.1942169897629,DE
989,1279663703,Worphausen Kleine Wende,64377,EWE,,8.94000621910978,53.194372847755204,DE
990,1279663708,Worpswede Osterholzer Straße,411/,EWE,,8.89874309468057,53.213742778251294,DE
991,1279663711,Waakhausen Semkenfahrt,51161,EWE,,8.88161752227258,53.2073675594176,DE
992,1279663715,Sankt Jürgen Moorhausen,51165,EWE,,8.82163036321882,53.190672089998706,DE
993,1279663718,Trafo-Station Extra-Markt,,Osterholzer Stadtwerke,,8.79808327383384,53.224127140963496,DE
994,1279663721,Lüninghauser Straße Nr. 114a,22832,EWE,,8.91954619019868,53.1864450604764,DE
995,1279663724,Sankt Jürgen Mittelbauer,51586,EWE,,8.844442271375279,53.1841548776554,DE
996,1279663730,Waakhausen Waakhauserstraße,51162,EWE,,8.866039477604552,53.202204143703796,DE
997,1279663731,Frankenburg Hauptstraße,51583,EWE,,8.900231872600939,53.1728860646946,DE
998,1280659899,Trafostation Scharmbeckstoteler Straße 39,,Osterholzer Stadtwerke,,8.75108260968495,53.20854967967811,DE
999,1280659925,Sankt Jürgen Niederende,51580,EWE,,8.812242429510599,53.186004851023995,DE
1000,1280659971,Trafostation Scharmbeckstoteler Straße 124a,,Osterholzer Stadtwerke,,8.75095118615888,53.215129079725706,DE
1001,1280659974,Trafostation Westerbeck,,Stadtwerke,,8.77927848066525,53.245931252985,DE
1002,1280659979,OHZ Tietjens Hütte,64418,EWE,,8.81994799835472,53.203934265304795,DE
1003,1280659990,Trafostation Hördorfer Weg,,Stadtwerke,,8.753639484478139,53.2335724472153,DE
1004,1280660004,Trafostation Halenbeck,,Osterholzer Stadtwerke,,8.75963367287448,53.2258260462319,DE
1005,1280679259,Buschhausen Am Kohlgarten,50292,Osterholzer Stadtwerke,,8.76337551535895,53.2383927860638,DE
1006,1280679284,Freißenbüttel Kattenhorner Weg,50608,EWE,,8.78436932321188,53.253589477283604,DE
1007,1280679288,OHZ-Westerbeck Lange Reihe,,EWE,,8.779235451363139,53.2458927654441,DE
1008,1281202470,Station Schmiedebach,,E.ON Thüringer Energie AG,,11.4514521304029,50.4965179512182,DE
1009,1282074765,Trafostation An der Handloge,,Osterholzer Stadtwerke,,8.7856454699045,53.222842779776705,DE
1010,1282074791,Trafostation Gymnasium,,Osterholzer Stadtwerke,,8.786222188316911,53.22683465531839,DE
1011,1283294814,Trafostation Hinter der Wurth,,Osterholzer Stadtwerke,,8.78708313368521,53.22905845896089,DE
1012,1283295322,Trafostation Am Wasserturm,,Osterholzer Stadtwerke,,8.7887784342894,53.2315436929554,DE
1013,1283295658,Trafostation Barkhof,,Osterholzer Stadtwerke,,8.78903283717786,53.226455683525295,DE
1014,1283295800,Trafostation Am Weißen Sande,,Osterholzer Stadtwerke,,8.790526645663821,53.2275444587957,DE
1015,1283295835,Trafostation Haus am Markt,,Osterholzer Stadtwerke,,8.78713649361308,53.2282627470712,DE
1016,1283295909,Trafostation Katrepel,,Osterholzer Stadtwerke,,8.783051764184659,53.2302948831901,DE
1017,1285128199,Trafostation Knorrenkamp,,Osterholzer Stadtwerke,,8.79716789055932,53.2366057743728,DE
1018,1285128210,Trafostation Pappstraße,,Osterholzer Stadtwerke,,8.796974752773231,53.225020271233504,DE
1019,1285128320,Trafostation Käthe-Kollwitz-Straße,,Osterholzer Stadtwerke,,8.79178734133356,53.237870690446606,DE
1020,1285128491,Trafostation Am Osterholze,,Osterholzer Stadtwerke,,8.79885501649442,53.233510558996,DE
1021,1286542542,20KV Umspannstation RMA,,,,7.931909441085531,48.6535826839796,DE
1022,1286665459,Trafostation Unter den Linden,,Osterholzer Stadtwerke,,8.81687935334417,53.2483916423291,DE
1023,1286665471,Trafostation Rathaus,,Osterholzer Stadtwerke,,8.7951025738896,53.22799074863111,DE
1024,1286665476,Trafostation Siemensstraße,,Osterholzer Stadtwerke,,8.812574177345029,53.2513626481554,DE
1025,1286665497,Trafostation Im Dorfe,,Osterholzer Stadtwerke,,8.811345371867882,53.244615669001504,DE
1026,1286665505,Trafostation Amtslinde,,Osterholzer Stadtwerke,,8.812579836731311,53.225354188641795,DE
1027,1286665515,Trafostation Albert-Schweitzer-Straße,,Osterholzer Stadtwerke,,8.81021672854491,53.233828548426104,DE
1028,1286665521,Trafostation Myhle,,Osterholzer Stadtwerke,,8.81457023390634,53.2561984492848,DE
1029,1286670818,Trafostation Zum Heuweg,4/0796,Osterholzer Stadtwerke,,8.81416707000682,53.2598222411645,DE
1030,1286856825,Trafostation Mensingstraße,,Osterholzer Stadtwerke,,8.76890329845978,53.2301760443311,DE
1031,1286856877,Trafostation Dobben,,Osterholzer Stadtwerke,,8.78690553675354,53.232855592262,DE
1032,1286856895,Trafostation Sandbeckstraße,,Osterholzer Stadtwerke,,8.78090838391675,53.2349986474634,DE
1033,1286856907,Trafostation Amselstraße,,Osterholzer Stadtwerke,,8.77738941345427,53.2290058672548,DE
1034,1289076413,Lützowstraße 3,,RWE,,7.0187621631414405,51.465416961661504,DE
1035,1289076446,Beisingstraße 22,,RWE,,7.01660494881815,51.4654588785772,DE
1036,1289076460,Beisingstraße 13,,RWE,,7.0153370666261505,51.4656109879691,DE
1037,1289076484,Beisingstraße 10,,RWE,,7.01446076006649,51.46544858123429,DE
1038,1289357316,Trafostation Wienbeck,,Osterholzer Stadtwerke,,8.78412201701416,53.2155916902339,DE
1039,1289357435,Trafostation Dresdener Straße,,Osterholzer Stadtwerke,,8.782416116289621,53.21735198512901,DE
1040,1289357460,Trafostation Bremer Straße 43,,Osterholzer Stadtwerke,,8.794483095669671,53.2180329537571,DE
1041,1289357643,Trafostation Lange Straße 89,,Osterholzer Stadtwerke,,8.792028898313461,53.2184617540399,DE
1042,1289357650,Trafostation Mozartstraße I,,Osterholzer Stadtwerke,,8.779385290352531,53.2182287436812,DE
1043,1289357745,Trafostation Theresienstraße,,Osterholzer Stadtwerke,,8.789652764555429,53.216352888814605,DE
1044,1291914715,HE Vuhred,,,,15.2753553567526,46.5859384812286,SI
1045,1291995946,Trafostation Industriestraße II,,Osterholzer Stadtwerke,,8.81774047837552,53.2354531934406,DE
1046,1291996361,Trafostation Industriestraße I,,Osterholzer Stadtwerke,,8.81412457969389,53.2366477650033,DE
