,way_id,node_ids,node_id_for_coords,name,ref,operator,voltage,longitude,latitude,country_code
11595,69057937,"{828668382,1990878719,1990878728,1990878725,1990878724,1910017182,1789026858,828668435,1910017175,828668442,828668450,828668382}",828668382,"Stacja elektroenergetyczna ""Gołonóg"" 110kV",,,,19.218408247778896,50.3388663698748,PL
11596,69104422,"{829071009,829071322,829071406,829071402,829071488,829071343,829071259,829071233,840887459,829071542,829071009}",829071009,Poste électrique Baudry,,ERDF,,2.30677213999183,48.872367073350105,FR
11597,69220730,"{829895537,829900162,829895773,829900462,829898404,829896133,829895902,1242530872,829895537}",829895537,Poste électrique de Folies,,ERDF,,2.3443042915515098,48.8724745500573,FR
11598,69245888,"{830076872,830076946,830076909,830077032,830076872}",830076872,Gleichrichterwerk 201 Ostseestraße,201,Berliner Verkehrsbetriebe,,13.431967028817501,52.5495277688669,DE
11599,69253678,"{830127024,830127094,830127043,830127188,830126993,830127134,830127165,830127078,830127120,830127027,830127063,830126978,830127009,830127024}",830127024,Střelná,,,,18.110856020209397,49.177174878287204,SK
11600,69330350,"{830651479,830651335,830651440,830651416,830651305,830651479}",830651479,Umspannwerk Felde,,Schleswig-Holstein Netz AG,,9.95066211771544,54.322450545497,DE
11601,69392176,"{831163487,831058408,831146475,831134049,831163487}",831163487,ТП-1109,,,,37.7988594810771,51.273188965521605,RU
11602,69412925,"{831352516,831352515,831352525,831352510,831352523,831352520,831352517,831352524,3141577828,3141587829,2180288799,3141587835,831352528,831352503,2180288771,831352507,2180288692,2180288686,2180288700,831352527,831352516}",831352516,400 kV Fraugde,FGD,,,10.504261667631098,55.36448725642239,
11603,69413930,"{831382335,831382409,831382367,831382340,831382411,831382361,831382358,831382335}",831382335,150 kV Odense SØ,,Energinet.dk,,10.447945384154401,55.3944876716719,
11604,69421685,"{831559204,831559175,831559184,2245472461,831559173,831559187,831559165,831559160,831559230,831559178,2245472541,2245472526,2245472522,831559204}",831559204,150 kV Svendborg,,,,10.5750715495649,55.06932817186561,
11605,69424173,"{831611642,831611640,831611635,831611638,831611637,831611651,3819484411,831611656,831611643,831611652,831611642}",831611642,400/150 kV Kingstrup,KIN,Energinet.dk,,9.96709823314286,55.41042825706321,
11606,69465166,"{831732665,831732949,831733060,831732706,1170890425,1170891272,831732665}",831732665,Kejlstrup,,Energi Midt,,9.56268549572204,56.1867272578813,DK
11607,69475464,"{2251290742,831803318,831803270,831803290,831803254,831803348,831803396,2251290742}",2251290742,150kV Abildskov,,,,10.1688189726107,55.2488466881439,
11608,69509867,"{832256968,832227868,832230995,832280160,832256968}",832256968,Poste de Transformation Haute Tension Kleber,,Électricité de France,,5.880637032518259,48.6851418820611,FR
11609,69510090,"{832267473,832261742,832257438,832250752,832267473}",832267473,Poste de Transformation Haute Tension François Mitterand,,,,5.873795732808991,48.6644981751318,FR
11610,69510493,"{832273193,832276410,832268596,832253358,832273193}",832273193,Poste de Transformation Haute Tension Côtes de Toul,,,,5.87383076710507,48.66528827672111,FR
11611,69510832,"{832261045,832272923,832268472,832272733,832261045}",832261045,Poste de Transformation Haute Tension Pinteville,,,,5.8833359309578706,48.67273225643189,FR
11612,69511531,"{832262008,832264910,832244602,832274703,832278657,832262008}",832262008,Poste de Transformation Haute Tension Pierregaud,,,,5.89273482411255,48.6897378634871,FR
11613,69511718,"{832252636,832278501,832254919,832255374,832252636}",832252636,Poste de Transformation Haute-Tension Saint-Charles,,,,5.87963514148188,48.67723654119229,FR
11614,69511963,"{832261478,832285076,832272263,832252779,832261478}",832261478,Poste de Transformation Haute Tension Écuries Bourgogne,,Électricité de France,,5.89125143608389,48.6789696587568,FR
11615,69513078,"{832277525,832253197,832272798,832264566,832277525}",832277525,Poste de Transformation Haute Tension Saint-Èvre,,Électricité de France,,5.88347813426734,48.668406437654,FR
11616,69516584,"{832253580,832235977,832276716,832280975,832253580}",832253580,Poste de Transformation Haute Tension Clémenceau,,,,5.88012382499644,48.68061938370771,FR
11617,69517511,"{832257213,832279542,832268226,832230363,832257213}",832257213,Poste de Transformation Haute Tension SEBL,,Électricité de France,,5.904185559207701,48.69763916704311,FR
11618,69518483,"{832267985,832252580,832253041,832280150,832258609,832261886,832267985}",832267985,Poste de Transformation Haute-Tension Benoit-Picard,,,,5.89032931544474,48.6760075628376,FR
11619,69518905,"{832279662,832256918,832275875,832261344,832279662}",832279662,Poste de Transformation Haute Tension Clos l'Arsenal,,,,5.89054446195529,48.679621749636205,FR
11620,69521538,"{832272874,832277576,832271064,832241111,832242507,832272874}",832272874,Poste Haute-Tension Kennedy,,Électricité de France,,5.896935256549571,48.6954848741844,FR
11621,69525875,"{832271852,832281959,832262792,832275447,832271852}",832271852,Poste de Transformation Haute Tension L'Embanie,,,,5.87677769039463,48.6659707431776,FR
11622,69526637,"{832269015,832260014,832250198,832268334,832269015}",832269015,Poste de Transformation Haute Tension Lyautey,,Électricité de France,,5.8820868235553005,48.6632863890426,FR
11623,69546277,"{1395839877,832355116,832355114,832355111,3269738860,832355112,1395839877}",1395839877,S-Bahn Gleichrichterunterwerk Alexanderplatz,,DB_Energie,,13.4064108572995,52.5234271642474,DE
11624,69549530,"{832381475,832381476,832381474,832381473,832381471,832381475}",832381475,Sedlčany,,ČEPS,,14.4067917358539,49.65300627975571,CZ
11625,69635513,"{833208807,833208784,833208837,833208851,833208807}",833208807,Lumda,LUMD,EON_Netz,,8.79466446552553,50.66764205443889,DE
11626,69647932,"{833229684,833229366,833229105,833229461,833229684}",833229684,In der Lach,,,,8.05410843699417,48.778543449211,DE
11627,69717371,"{833765275,833765261,833765279,369858595,833765276,833765275}",833765275,Umspannanlage Hüls,,SWK Energie,,6.49887476887124,51.36478038339111,DE
